sleep_hours,exercise_days,junk_food_days,screen_time,social_media_hours,study_hours,stress_level,savings_percent,reading_hours,water_intake,destiny_score
7.861223846483287,4,3,8.69246912638824,2.755135402395371,7.803784226512175,5,13.79744140785938,1.7703822177796265,2.591419561593377,65.69373865628219
4.993578407670862,5,1,10.234070004508435,2.4665616532826387,3.7933143701758913,2,36.550517456974156,1.5724640030842678,2.247322940744722,65.80647871295743
4.027610585618012,0,3,11.799785625866903,4.331575365094077,0.5335510512435908,3,3.8311200996101356,0.8490019062872332,3.551130757899117,32.785080325626566
8.07730714227417,4,4,7.834789469788825,2.308821703326619,0.38473848329628346,9,33.201651655565875,0.11392790270881958,1.6891069460864032,44.82683564931139
7.534286719238086,1,3,7.151032875122591,2.9362586938240214,2.365320314172953,7,11.878000728388493,2.9837825616658202,1.719127234727334,43.74674366178406
7.645035840204937,0,2,7.910619215096095,2.57765155279418,7.460356714819607,2,24.463963052580155,1.4459585604792178,2.117815310731239,60.069987199994756
7.856351733429729,4,4,6.859434754377105,4.443756893366223,4.185704439766999,9,14.30449610156303,2.2680127253222313,1.6910284963070534,51.275746996037256
4.3702232586704515,1,5,7.985980165006906,5.177834393921775,2.1742921286410333,4,36.13843380053978,1.3569421051540065,2.6830205092447623,41.345723268898126
5.792328642721364,3,1,5.9482642876981515,3.191334474045085,3.1933343560881564,9,47.265352012581836,0.12951087258882432,1.403470319486507,48.925460244981345
4.579345297625649,5,2,3.402875011716378,4.736593165171147,4.7887608592373665,2,45.85383897349066,0.9288022352565002,1.960558658212166,65.7532907661449
8.315517129377968,1,5,2.322719491628432,1.7807200921191035,5.223597265102738,4,29.171310757204555,0.9603304230177035,3.74033409542677,55.097688016280486
7.11649063413779,6,3,1.7517502908548643,3.248217660943612,1.2313560782632402,5,23.13051516284892,2.515058712147048,2.227676440575388,60.08282223883785
5.654490124263246,2,4,3.896473621285201,2.0713797220198344,7.816253412361408,2,40.91502547196909,1.962689933999623,3.2447011494805276,64.73104017889537
4.317791751430118,1,1,1.5073592076930722,2.4852055534309816,4.358177815862311,1,34.1663181313865,0.8262897109184185,1.3403865751197221,52.58114397764339
5.554911608578311,1,2,7.2388785791132415,4.394483188876011,1.0855065423382344,7,9.178205710846644,2.903219863977258,1.7426935244253539,37.732280606943554
5.625916610133736,5,5,4.122112917258724,5.289974893996276,7.14908202676907,1,41.04596068065001,0.9646254971936141,3.4220368636011056,70.6438702320782
7.64803089169032,2,5,10.069882888957354,0.7289723465265925,0.5971074486354304,8,21.444219469735508,2.994702077486161,3.288978808869082,43.07786677555332
7.187787356776066,6,1,1.8166496028722507,3.807835538924283,7.261883465420102,3,9.449282998558756,2.9884910795107897,2.1584677557814635,75.371937765074
8.436063712881634,4,6,3.489866437756345,3.492862845466791,7.972525250311859,6,14.089867519824622,0.5736315532402254,3.863190706100423,61.15545042764984
6.361074625809747,4,3,9.032707617991605,0.7104902350555913,5.603454393252031,7,13.376351512417116,0.9382233485652005,3.731929047503636,55.188942713698
4.597971229691509,1,1,7.5868912602184055,1.2713659826406545,6.163577768591918,1,25.960348730173006,1.4581325954539626,3.8869022473367196,59.183912136068955
7.566223936114975,2,5,1.709403983740843,1.8660149683960816,2.698422691739891,6,11.718504533893775,1.9923020134436729,2.283744070563356,44.96368643830766
7.803925243084487,2,0,10.649634028784204,1.0015864249050088,7.53261482187147,7,6.178324370078808,1.5841423470113978,1.5924207510570492,57.546422658894095
6.806385987847481,6,2,10.649879391087975,1.4623768951460507,4.237711728866941,6,6.184542530688036,2.9083244073967705,2.879975917274023,63.04081172094784
7.854835899772805,5,1,4.634488042633512,1.605604793170245,5.859107572780439,4,29.16380985695483,2.1719674927070747,3.0543194748375955,73.56876758060662
6.468977981821954,3,6,4.744464276845211,2.0140429982343577,7.392861727290236,1,36.73796444246893,0.6361345481489232,1.37632535335156,61.86534619203831
6.61366414690997,4,5,11.879311941851913,4.496342716806954,7.8014398078040665,9,16.07665044191704,0.31529265064091494,3.3594491028877176,53.05057458098587
6.137705091792748,5,3,7.8879378875245205,3.4314732231036045,6.665634852773395,4,1.7325354907008539,2.06520387212807,1.0541806592798815,60.24364937316525
4.127095633720476,0,5,6.844481726248651,5.917480031708409,2.42414005585624,7,6.361244346850537,0.47535732054228896,2.44818516243035,26.19847161567511
4.539457134966522,4,3,10.219674019071169,2.488414961804826,7.732380132416659,7,45.734728016852856,2.3630305210072624,1.9930487784846846,61.8053931914414
4.157145928433671,5,1,4.138193721930481,4.52319044302155,5.024956249948574,2,24.67718297947265,0.9331100017810109,3.2209091796972524,64.03379429580015
7.182052056318902,4,3,5.721008527359926,5.228810528259203,7.445139810815679,1,22.678640480758737,0.9806797891668195,1.9382821822654477,69.1556571081068
5.571779905381634,3,4,3.945543430371676,4.073870958228252,5.408840206514815,8,1.9024589155045457,0.032395177168535905,3.480421338343098,43.16546178540577
6.542853455823514,0,4,9.680769312476045,2.471188442504976,2.457911694781764,8,36.43185111584496,2.103033801285122,2.7848604663424315,40.7064752012768
8.537832369630465,3,4,7.306842801987398,4.5215677844745175,2.9601961931425276,7,26.403404046603946,0.33980925919405736,3.381680085286216,51.95460122193811
5.246461145744375,6,6,8.247075771540775,1.2220028266361092,4.403774216823524,8,10.104046804326039,2.3186417323905544,3.9680219135188715,52.33254741415268
6.051914615178148,0,6,3.775379748233472,1.9653129910807945,6.320118732479056,3,5.503688009052859,1.4756034657516204,3.0374750372306707,44.58441370474493
7.777755692715243,1,0,3.422478315150466,3.2801115305957325,2.5438604107226794,2,19.169393181599926,2.352839444863707,3.9548509490849324,59.609624064064086
5.143990827458112,5,6,6.372120918812326,3.45245632371689,4.6378493290735365,7,41.85809820975128,1.7517796175932239,1.086508980765116,52.99073249787866
4.384899549143965,0,1,9.113223240021094,0.13284885283577674,2.7649999486112122,8,43.264727960051225,0.24729981605697227,2.014419965451425,38.08316160431399
5.44875726456884,6,5,6.777637332721762,5.670685132536052,6.526155237080857,1,30.142319019781823,2.296957010115549,1.3235597936869274,69.35606577593718
4.8061064362700225,6,5,1.3591024530023548,4.1797636273043395,3.7338247501436035,9,36.37682136150713,0.20939845468424922,1.7869147941533186,49.03916312103057
8.648488261712865,3,0,10.554066569523176,2.9742225013913464,0.6137826148230818,4,5.757789370143518,1.4361051617079967,3.5166636973773233,55.88202987662523
8.040601897822086,4,6,1.7115558286664472,5.59876340644985,1.328420171852291,4,29.40630327339274,0.5170476424348899,1.096969795978271,50.33015386712452
7.167018782552118,0,3,11.514069320928275,2.634573391504971,0.48883734095705833,3,33.34828517435909,2.257005533933655,2.560548807197181,46.68958306800929
8.357302950938589,5,0,1.27656154105,5.8826134216222306,3.994423568114602,6,10.03564214568961,2.73477368341838,2.701386122597119,66.2888600327632
8.018360384495573,0,3,8.638955017437796,3.073708543460911,0.8506983787858173,1,44.00773664551295,1.6623784900748229,2.6834534400158683,53.55441875263531
4.932850294430179,2,3,1.9042777008295984,0.6857146199878768,0.9131197544770568,6,9.749836876050988,1.5814418828975416,2.425891221469767,37.72062838493739
8.46279499244989,4,2,11.017442373786535,4.5888058347556635,7.528386080307016,2,15.67386799232252,2.291889588976854,3.371808894309266,74.6627142643165
6.696711209578254,5,5,6.108765598480971,4.073386350467043,6.981240577408443,9,31.02784235117293,0.015236438927181628,1.4006292685166535,54.59601281198647
8.037200775820313,5,4,2.5127615229871694,4.637920327833521,3.616692774490928,2,31.917503256536538,2.753275927905482,1.931731046652362,68.6001313648872
8.480456499617466,1,6,4.748972697688313,5.708652172354086,7.886442566801646,7,34.96923704936836,0.5923464512733951,2.847178160335518,53.958317182254916
5.590017374859319,3,3,2.8130714288143825,4.6589358159061085,0.0014922253653049111,1,5.600585653410284,2.952356651478712,3.0728540988038677,50.092552214613015
4.550259622638384,1,2,2.87640102712799,3.6680196132998812,4.91183565018715,7,42.47322149642777,2.2087618438813865,2.212445295331169,48.76285055266025
5.139675812709708,5,5,11.429191521885864,5.143853414165045,4.9314254189749605,5,26.642356614162992,2.3227534431020134,3.6261137899816993,59.04315090826985
6.135538943131282,4,4,5.897707235132669,4.039478636127189,3.6595444469591056,8,23.566089705253418,1.9686089411208196,2.246480190087743,50.01279561759862
8.090073829612464,0,3,9.676824902958955,2.4487143409555383,3.175583783474343,4,49.05488122567548,1.4149895483554809,2.2083284030449994,53.5761498147505
8.303652916281717,0,3,8.035661172954502,5.31371858545064,3.643065083844861,7,37.018914847050986,1.7148830800834964,1.1086217844621549,47.14529344947014
4.034760652655954,4,0,8.440689985722315,1.3314027647062372,3.319683488637444,6,5.900301330968744,0.13920865804537697,2.6534240085842016,47.34796746044616
6.553736512887829,5,0,2.4486278231924237,4.287847649452345,5.843939819858395,5,37.82695836131204,1.8718785282960428,3.1260425155357154,71.89970272931942
6.0870550157438945,6,5,3.576028914970342,5.289380729644542,1.0828434797862725,4,4.762446698643474,1.8782943059611403,1.3433144905505443,50.31924341132669
5.110539052353651,0,4,9.654253686698807,4.387899118219778,1.5811137647290412,7,1.3735281256492426,2.6736023922054284,1.9162982982636125,30.23313852922443
4.599326836668414,6,3,11.678428271222613,4.183652514323142,1.4441458271393888,5,20.181294763494854,1.5169690722906584,3.3437708613485566,54.02989690327256
5.68807585701814,0,5,3.889432068585169,4.515829764431016,2.0997646809701163,5,49.678908640960934,0.23143312225818302,2.0977583062407263,39.87807168653664
8.714548519562596,0,5,3.9872564122614387,2.790331489803866,4.202067350252666,1,8.744196809743132,0.9185877614462437,1.7248073861201196,49.03751071268156
5.616014660103776,3,1,6.201868460919953,5.245024092942156,0.8896699787057498,2,33.6322171763395,1.9668882363429523,3.0166019906953365,57.06636391514748
6.59395310871683,3,6,11.822243441409816,1.2206188508165472,6.945354362612033,5,8.669803310305968,0.7177765882543917,1.590276333014967,50.093868952466636
7.515094794475889,2,0,3.958548404091182,0.7643184960020357,2.3788922504677785,3,36.2393487479193,0.8415834655662028,3.6869587587495305,60.63412664560144
5.81814801189647,1,4,5.476691005976903,1.7130526807110693,1.3003038997496628,2,25.267683411891305,2.4614070490825606,1.316795188078423,45.312020508382695
8.858910413604804,4,3,10.806280171858575,3.1894643806499587,5.404970476785946,4,33.998585504468814,1.7529591952881272,3.119649406848481,69.58452189088715
8.812236474710556,4,5,1.032131358834982,3.063370772456029,0.3046904047945542,4,10.14365879571173,1.5255822953207177,2.4986461038591257,51.1344330641172
5.258911479126821,4,3,1.437425614874265,4.92359254605952,4.9597485189933135,4,37.2814166260251,0.955355900417413,3.6097886871909806,60.689634587807525
6.4862425294619275,2,1,7.644788447783411,2.4274119384241044,5.585587445411998,4,49.780952981135336,2.1927841077991,1.3785852730787098,63.50662540079557
5.504391549083849,3,4,10.981181811841317,2.906066557749052,1.7193322510937534,3,33.282525031297986,0.863155303470088,3.0336847554882636,50.700075171200055
5.424202471887338,5,5,3.6274232644212043,0.08020609955637381,0.3357125875490743,7,24.673999903643885,2.2111905529325258,2.7161639175441445,46.34142398125225
4.184434736772664,6,3,6.166059521487799,2.4584354186576345,2.909162871355597,9,46.15869943096324,0.21030444080232602,2.440270426720139,51.74315242135945
7.047821669899484,6,0,5.955118318236001,3.8866453977020523,0.7887538419354918,5,0.792592111593815,2.593624024746251,2.4742217902980053,59.35759889769784
6.5133951161443076,5,6,6.202684807050612,0.09304998375955309,0.9318227973866966,4,36.496175964291055,1.4986993901277983,3.1659308853955923,54.69014594507772
4.257393756249947,2,1,7.847716653027197,1.6852917911174625,2.0340898515589165,2,44.43732584069065,1.31552405009691,3.8132249648044665,55.407044228914586
5.393232321183057,5,4,6.167181392897522,1.2477381557363396,2.3637433970140744,2,3.0837291810478726,1.8330702346257737,1.2737549773571444,52.25246477018572
8.541329429833269,4,1,5.922149554547036,0.2519125734575294,4.239762728171365,5,22.503208520787908,1.8725762186888113,1.0585079428315607,63.37502417879585
5.197809453334862,1,0,6.217172624743865,2.875560539487225,5.427135084024105,7,10.235972697499946,0.39610553066998666,3.4171143774436104,46.06247220952001
4.7244743604561155,0,4,7.499541853981457,1.090339759368939,4.742167526961478,9,28.325908279391506,2.26870076944864,1.324508162652278,36.27809511916647
6.447263801387815,6,1,6.907082371864942,4.458489237788281,1.1868826983161345,7,32.47714793018302,0.8277848938501887,3.9600903882412712,59.592127726689895
8.928252270553003,3,2,10.395495974155548,5.087567302580091,1.3766882596210115,5,15.131159146437751,2.714885640509742,2.8580447468765118,56.75973396603677
5.210276357557502,3,0,1.5444653884303328,3.2735110960148868,7.030153998343316,6,22.999083483905043,2.4535519902444975,2.952599185762422,61.711178220063815
7.360677737029393,2,0,10.166487786203138,5.89024405512685,4.466818520512909,3,13.966974263827975,1.0387981246042455,1.5966751088140523,57.46720102454742
7.808098076643588,3,0,10.283170738728964,2.7028714288235722,6.959502663181512,5,18.469558222755687,2.4232178796021433,1.7209369308900233,66.35560439826912
5.188187719961999,4,2,4.133988236840569,3.080209261349493,2.972372090558995,8,7.976997834421179,1.0691714978997124,2.9780509092977505,45.77384798559262
7.641081743059297,6,2,6.091371505174357,5.935306523746501,4.915200059450591,1,44.27797217928157,0.30284304490812186,3.729180513802591,78.00370453471679
5.838915663596266,5,3,5.82392337391179,1.389290615790293,4.189307328436886,1,0.5005205279568214,2.885664716177124,3.9471716635527,64.17382926080498
7.161529152967898,4,5,3.4036081778954332,5.655275638061432,2.5529879185637006,7,44.120459322189426,1.9578060456463202,1.594092839893281,53.566793852220464
7.167648553804474,2,6,5.364765317949481,0.2570253307146795,3.7593229762687628,5,28.583943917486927,1.368298579987775,1.4023588681293706,47.3699306226764
6.678873420373792,4,1,1.4882654938793989,2.678321341579169,4.019927014615456,5,16.582892208850875,1.1933200545931189,1.1692040732823714,56.64625437759631
4.451448850272041,5,3,4.056042800599078,0.4200210727983946,1.6061677980534288,1,36.15285627301649,0.9741160027747919,3.604891054483984,59.76388492150988
8.17651247794619,1,1,9.983503929957898,4.375408457481858,2.5200829790138526,9,25.387607593133215,2.944342786287388,1.8841445405694062,48.16369491447577
5.603900324858679,2,6,4.130185319391873,3.6504536152801066,6.331278004055805,1,24.955432905380327,0.4042417953927222,1.005436101607755,51.88873326722136
4.932592551999271,1,5,10.000273356230723,4.239805580805578,7.326305915633017,5,5.5071141459483215,0.9444151767617049,1.6714542581692866,42.67719203482234
4.20387570777382,0,2,6.847594110648739,2.2468823998081016,2.8783527483623956,9,19.475801297270433,1.4564929208479906,2.0213232402982553,32.231017074552014
6.954464715941209,1,5,10.67848945097276,2.216891604188282,2.4557782576721454,4,12.053217292836832,1.4339986351629341,3.9729585084900556,44.54007530229739
7.387821809211412,0,2,7.322575096908567,0.2719156737653676,1.5615773165750602,8,0.7847952798139823,1.4140994532235305,2.570624781571245,35.21526886464903
4.082939144639281,0,6,1.326350453712138,2.099669637177839,5.42792934920465,6,18.004981539105664,0.5273514474911455,1.6141418427853038,33.176729747983224
6.560465291496405,1,5,8.42962228301798,5.575730413572357,2.5847976133306982,3,4.491106471280237,0.43479758132850166,2.0044550341403533,39.768045720640664
5.1324788759896895,2,3,1.4933892482592552,2.2753592230826936,7.901996312793508,4,12.84150188625926,0.7643027589858602,1.9909230626706353,52.981115265602924
7.225863952047249,5,4,5.956567208814474,4.98820623733182,2.605478416511626,2,4.625831059154723,2.7435784614061682,1.0591772393895265,58.33594458145989
4.871832145024957,4,3,11.223693639204253,5.053953028499604,3.153088374261025,1,5.0470812778199425,0.3391589035035304,1.4055491625142902,50.71280904808698
7.45468869051233,4,1,2.8172433327163517,2.239446938275403,4.826673569696278,8,9.950564720759413,2.2722753101199746,3.0855893791096336,58.250212995891246
5.933676731502687,5,3,5.288595882356985,3.7919320823771345,6.41347434553044,1,49.99246222432001,2.272645179400114,1.360752959712204,74.19838830026887
8.683649943683672,6,6,9.028463397333262,0.5722296136383518,3.7561493227650695,1,0.1092071428624386,2.429311211691787,1.6922028298183562,64.59715541179743
4.687604720729967,6,0,10.704844117043324,0.622071484405659,3.3812482703116666,4,31.933631806020262,2.6598464669680664,2.0522118952129262,66.28466570425843
5.705331755251293,0,1,8.380373052167588,0.2919459819702799,7.965102668758466,6,7.062184901327867,0.7891085326167908,3.273204833506881,49.003634996864065
4.567367606202946,0,5,3.8399057961028613,3.486090560250657,0.08394912911955554,9,46.03140683553879,0.6736784078066891,2.747202894603819,28.427335597511135
8.623468091392814,2,1,8.420686382078378,2.556425865756582,7.1605223108099665,1,4.6816446666814615,1.3965169995824391,3.0669999549657048,67.47256325348116
8.386696766904905,3,4,4.2640040521449905,3.288194139985441,1.1931266075178995,7,47.753159356311826,0.7952675062561084,2.7010369762605166,52.48373310804244
5.289708138575778,1,2,8.902721528006087,3.126439143050327,6.287402209671307,5,30.546319374173898,2.2029299669493225,3.050777275665607,54.63807153207887
7.299920230170895,0,5,11.494364403435446,2.1012179465443817,4.943452478770384,8,0.0634038457745123,1.9078187302243008,1.0085264609919173,35.80119793987462
8.08611100100608,4,1,8.935327962169172,4.064840488940837,2.7347782839847365,7,44.7003598958403,2.6249630641579547,3.7926944331142884,65.65272330108685
6.776004057997312,2,5,10.491685532036536,4.551011285498344,6.990999644168147,4,26.085590068345915,0.2482149104612147,1.3327606926244195,53.03410009667851
6.648252891780032,1,5,1.0231422749347177,0.08776955326605429,0.1032578238479358,4,13.133486766524227,2.7452500000742246,2.2187472879307144,39.65733757907595
5.209261454502259,2,5,8.893293372047538,1.2434537986132699,1.8135252165993894,6,38.363958875781506,0.8800458800102686,3.3131151107345644,42.82885371503796
